stkcd,year,应收账款净额,其他应收款净额,存货净额,固定资产净额,实收资本或股本,经营活动产生的现金流量净额,购建固定资产无形资产和其他长期资产支付的现金,销售费用率,管理费用率,财务费用率,无形资产比率,有形资产比率,营业外收入占比,所得税率,长期资本负债率,长期负债权益比率,销售期间费用率TTM,市盈率PETTM,管理费用,上市日期,公司成立日期
600601,2010,0.6311497156358842,-0.14739749686194464,0.260370609778808,1.3650379206589862,0.7457066781636887,0.23326361618933927,0.43652776291702927,-0.050833942454648194,0.05230182511577227,-0.17130432311059318,-0.0052738559578091385,-0.24780379576053302,8.39047533563286,0.2575205104831358,0.8974875874647673,-0.042996623386414926,-0.3815374537255679,-0.08450737074498663,0.32289370162044445,1990-12-19,1985-01-14
600601,2011,0.48529267637476814,-0.31501638782345853,-0.03924042349132469,1.4602186028980468,0.7457066781636887,0.15677551853895785,0.873694463132366,-0.3073293906571865,0.05783568913506261,-0.258420259784555,-0.12909959896720322,-0.2200701586064221,8.156218344082987,0.24676508541595146,0.8960448892808593,-0.09893423950799453,-0.4680230343839978,-0.0671037635066383,0.187351179763019,1990-12-19,1985-01-14
600601,2012,0.7328768602737962,-0.30078479161866156,0.21079537363534967,1.241489690034908,0.7457066781636887,-0.4933997704946668,0.9824720759988539,-0.27107006002613687,0.0584090855588177,-0.2518830116817781,-0.10157666318738671,-0.22033999940035479,4.406272840345186,0.11892528619967088,0.895464793097075,-0.12079875490739891,-0.4511966606236955,0.24946008235235492,0.11615747996991403,1990-12-19,1985-01-14
600601,2013,0.5444973605115198,-0.3466621294831512,-0.02840019475153609,1.3414277330538846,0.7457066781636887,1.3184311268340156,0.5912053194071022,-0.20991428001860588,0.04887153565987671,-0.30392519114344996,-0.10168653518650775,-0.22927472791053435,2.532473360944773,0.950934662420533,0.896949669443298,-0.06411796067618436,-0.4873249950488262,0.5198611224554343,-0.022072019890716724,1990-12-19,1985-01-14
600601,2014,1.3006329303120006,0.057231729302496856,0.6255357173794116,1.9713305362477167,0.7457066781636887,1.5127421576334976,1.1357756892636302,0.4540279531308835,0.07028730355707564,-0.16610294744620982,0.03389551172883593,-0.19638413336131805,2.0963622142151896,-0.10918798612508743,0.9009341144885209,0.10036674224105895,-0.12505903322618486,-0.14539465203099536,0.43388562760145566,1990-12-19,1985-01-14
600601,2015,1.5449709323771965,0.3064558706430476,0.41394644022563276,2.1212904138004034,0.7457066781636887,1.075114991462197,1.4748863123588491,0.5129908964050767,0.10101025387505003,0.07236449421595656,0.22705048618359616,-0.29346685455581195,4.223267980560863,0.9317382708449254,0.9037186054610761,0.22739903817673635,0.09829984308587619,0.953932617219224,0.7876856754894535,1990-12-19,1985-01-14
600601,2016,2.072639251181457,0.4270896393480606,0.594520134576022,2.228264873069482,0.7457066781636887,0.870573520813823,1.9907036700872975,0.669612598843777,0.11117500865979936,0.05968791746013703,0.24133384606932928,-0.2734986358048767,8.780258248169567,1.1523517503462812,0.9103302520818877,0.5781225597639063,0.19481726360049348,1.302799026572959,0.9429099402513631,1990-12-19,1985-01-14
600601,2017,1.586572692167417,0.5376839734955358,1.1979519416835538,2.4141816970624888,0.7457066781636887,-0.38220429313040416,0.9765740758144161,1.110328482512681,0.17018271335895963,0.6619958502685956,0.3050596055595232,-0.2958954217011961,-0.5020836806134356,-1.012466111828008,0.9097374145782373,0.5434301439503686,0.7750948340214193,0.9829341459957308,1.2094703348780749,1990-12-19,1985-01-14
600601,2018,1.8006270108710078,1.1423950868831687,1.1188660143384654,2.5342940170595663,0.7457066781636887,1.1298416866017387,1.90157182992049,0.8116596894588787,0.08390420748542968,0.6442600119375835,0.2030983903752129,-0.24231703295055962,-5.779604293023196,1.4433105636387316,0.9143109626023223,0.8308812045947793,0.27679346749744826,0.663069265418503,0.4258365207898219,1990-12-19,1985-01-14
600601,2019,1.5170819250003074,0.18500048174627778,1.5965091243821292,2.1951626880071604,0.7457066781636887,1.530565935859383,1.2823659890506856,0.8686069949276807,0.0956613564440678,0.5705596452832334,0.25644124594847006,-0.28657092315533966,0.7952863938861605,-1.099829523257053,0.9189094806843054,1.173804048705093,0.3298776679209641,0.6406329426764907,0.5854775081546141,1990-12-19,1985-01-14
