stkcd,year,管理层持股比例,董事会规模,独立董事占比,监事会规模,高管人数,管理层男性占比,管理层平均年龄,处置固定资产无形资产和其他长期资产收回的现金净额,员工人数,董事长持股比例,总经理持股比例,董事长与总经理兼任情况,财务杠杆,经营杠杆,综合杠杆,市盈率PETTM,市盈率母公司PETTM,审计日期,审计意见类型,审计师,境内审计事务所,审计师是否来自国际四大,境内审计费用金额,审计费用合计,董事人数,其中独立董事人数,监管层持股数量,股权性质,上市日期,公司成立日期
600097,2024,0.0,0.3571428571428571,0.4005190031361479,0.0,0.20833333333333334,0.6666666666666666,-0.24736778416739558,-0.10520639581492074,-0.16408539137714526,0.0,0.0,1.0,3.058183358782668,1.5815584845046318,2.4868658936736225,0.9632067657434056,1.0803630736826129,2025-03-27,标准无保留意见,"王龙旷,于庆庆",致同会计师事务所(特殊普通合伙),0.0,2.076533363842953,2.0991009892621566,0.3181818181818182,1.0841958752168617,-0.27495863740717463,地方国有企业,1997-06-19,1997-06-10
600098,2024,0.0,0.2142857142857143,0.40051608763661367,0.0,0.37499999999999994,0.7333333333333333,1.0022566529183514,152.03771174193673,1.5959815822519883,0.0,0.0,1.0,3.41723081811522,0.5428043934634073,1.5607609610964555,-0.8782909973923956,-0.7957301678540756,2025-04-07,标准无保留意见,"张曦,司徒慧强",立信会计师事务所(特殊普通合伙),0.0,2.0781269445526287,2.100371829732193,0.13636363636363635,0.7978672281743067,-0.27494329576820525,地方国有企业,1997-07-18,1997-07-11
600099,2024,0.001995914080426987,0.3571428571428571,0.400486614999641,0.0,0.125,0.9110666666666666,0.3896956543469065,-0.14042247250695983,-0.33386354123064044,0.0,0.0002689979825151315,1.0,-6.1693336981561755,4.101906098404652,-0.9457896747130318,2.62892043720177,2.3334024877049524,2025-03-27,标准无保留意见,"马传军,马静",信永中和会计师事务所(特殊普通合伙),0.0,2.07543527421024,2.0982251163025483,0.2272727272727273,0.7978672281743067,-0.26925461603835804,中央国有企业,1997-07-04,1997-06-28
600100,2024,1.1761426519899745e-06,0.14285714285714285,0.40052686146094174,0.0,0.24999999999999997,0.7999999999999999,0.3345651644754766,3.390185296060593,3.3168689828380074,0.0,0.0,1.0,16.140418545945614,1.0764641943237867,7.100203932570467,3.1198198287011527,4.544841761250272,2025-03-27,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.2272727272727273,0.9316940995588037,-0.27490187334298793,中央国有企业,1997-06-27,1997-06-25
600101,2024,5.880713259949872e-06,0.3571428571428571,0.400486614999641,2.0,0.24999999999999997,0.8261333333333319,0.9716286029897786,-0.14270361921796504,-0.03181247383842612,0.0,0.0,1.0,-0.32403329302629447,0.771624544038794,0.4304339765511045,-0.4445588142895253,-0.4530835649185275,2025-03-26,标准无保留意见,"张卓,陈彬",信永中和会计师事务所(特殊普通合伙),0.0,2.0761093261398043,2.098779402764535,0.27272727272727276,0.7978672281743067,-0.2747668515784184,中央国有企业,1997-06-27,1988-12-24
600103,2024,0.003050914039261994,0.5,0.4004989573076194,2.0,0.16666666666666666,0.7575999999999986,0.6867877386540568,-0.013711129513903825,0.45508580996232734,0.0004708097928436918,0.000537995965030263,1.0,0.7936662047538771,1.784663945175422,1.6693004420400404,1.0098034510586027,1.0844677070383164,2025-04-11,标准无保留意见,"陈裕成,林雅清",致同会计师事务所(特殊普通合伙),0.0,2.076809629274405,2.0992883404729246,0.4090909090909091,1.0841958752168617,-0.18530010485703402,地方国有企业,1997-07-03,1993-04-01
600104,2024,0.0,0.2857142857142857,0.40050273065845815,0.0,0.41666666666666663,1.0,1.4249237419326468,197.94643898459785,62.349434910004184,0.0,0.0,1.0,2.5223792333424533,2.1771006746823134,2.82926354208315,0.2394719254247848,3.6845345394757194,2025-04-11,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.2272727272727273,0.7978672281743067,-0.2748300744726112,地方国有企业,1997-11-25,1997-11-24
600105,2024,0.0008879877022524307,0.0714285714285714,0.40050973914605337,0.0,0.125,0.6,-1.1202672071317048,1.0559725682088448,0.614148179154458,0.0,0.0002689979825151315,1.0,5.831857860314042,1.336387897859915,3.3864671865123066,2.473353293382164,2.7922161765144633,2025-04-18,标准无保留意见,"任华贵,张凯茗",中兴华会计师事务所(特殊普通合伙),0.0,2.0769353299141615,2.0995491193311464,0.04545454545454547,0.563974271477764,-0.25802146798497577,民营企业,1997-09-29,1994-06-30
600106,2024,9.761984011516788e-05,0.3571428571428571,0.400486614999641,2.0,0.16666666666666666,0.5556000000000001,0.7051645686112009,0.0,-0.47752197572205946,0.0,0.0,1.0,1.6164064361810104,-1.1113927178720084,-0.5337699381501331,0.46505631351157356,0.3715941568013273,2025-04-23,标准无保留意见,"卢秋平,文茂万",信永中和会计师事务所(特殊普通合伙),0.0,2.0758635612084433,2.098441732866209,0.2272727272727273,0.7978672281743067,-0.2732666694117973,公众企业,1997-06-18,1997-06-13
600107,2024,0.015108728507463212,0.2857142857142857,0.40050273065845815,2.0,0.20833333333333334,0.7894666666666653,0.04972430013975482,-0.18084119470448287,0.2431142737547091,0.01483050847457629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-04-23,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.2272727272727273,0.7978672281743067,-0.2040081596654688,民营企业,1997-11-06,1993-12-31
600108,2024,2.352285303979949e-06,0.3571428571428571,0.400486614999641,0.0,0.24999999999999997,0.7949333333333334,0.558149928954053,1.4514240827713802,0.9985768103809125,0.0,0.0,1.0,11.973626839192567,1.8471193637942187,6.830078378903589,0.9261484125190879,0.7878011039687448,2025-04-24,标准无保留意见,"韩旺,潘存君",大信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.099586626979767,0.45454545454545453,1.0203168072979945,-0.2749126124902665,地方国有企业,1997-08-18,1995-12-06
600109,2024,0.0,0.5,0.4004989573076194,0.0,0.3333333333333333,0.7435999999999999,0.885870063189776,-0.05783606240135285,1.3311008790288823,0.0,0.0,1.0,0.0,0.0,0.0,-0.584757776955658,-0.5769861404856418,2025-04-23,标准无保留意见,"阮响华,彭卓,郭庆",天健会计师事务所(特殊普通合伙),0.0,2.0764284103434343,2.0990335613432896,0.45454545454545453,1.0203168072979945,-0.27495863740717463,民营企业,1997-08-07,1988-07-20
600110,2024,0.0019159363800916682,0.2142857142857143,0.40051608763661367,0.0,0.16666666666666666,0.7500000000000001,-0.21367692924596626,0.9882023701280589,0.45809962327333614,0.0,0.0006724949562878289,1.0,0.0,0.0,0.0,0.0,0.0,2025-04-21,保留意见,"陈勇,林万锞",北京德皓国际会计师事务所(特殊普通合伙),0.0,2.077256466394033,2.0999527543006398,0.18181818181818182,0.9316940995588037,-0.23158966503740505,民营企业,1997-10-07,1994-03-11
600111,2024,8.232998563929822e-06,0.7142857142857143,0.4004966140917758,4.0,0.29166666666666663,0.6757333333333334,0.22736698972547328,3.356825432929634,2.7857681038091253,0.0,0.0,1.0,0.895734220676628,-0.21482152226427784,0.05995304860206772,0.506837413187238,1.368677986693524,2025-04-18,标准无保留意见,"孙涛,王拓",利安达会计师事务所(特殊普通合伙),0.0,2.0776328048104067,2.1001583578569947,0.7272727272727273,1.132872288587488,-0.2725596346382543,地方国有企业,1997-09-24,1997-09-12
600113,2024,0.004809247303987006,0.3571428571428571,0.400486614999641,0.0,0.20833333333333334,0.6490666666666668,0.3713188243897625,-0.1143895850906932,-0.16542486395981582,0.0,0.0012104909213180917,1.0,-0.3089931772244635,-0.08042943770902915,-0.18247341393844516,0.5099758297034014,0.23667062291818222,2025-03-06,标准无保留意见,"陈连锋,周丽娜",致同会计师事务所(特殊普通合伙),0.0,2.0764284103434343,2.0987973289576685,0.3181818181818182,0.7978672281743067,-0.24852499346292764,地方国有企业,1997-10-21,1997-10-06
600114,2024,0.008093037588343016,0.3571428571428571,0.400486614999641,2.0,0.20833333333333334,1.0,2.279446334939814,1.5695965197557287,1.3903725408120553,0.0014124293785310752,0.0016139878950907891,0.0,1.7856783498239128,0.477393098697731,0.9364404943522066,-0.5108709275315657,-0.3823225855522849,2025-03-28,标准无保留意见,"吕瑛群,何敏",天健会计师事务所(特殊普通合伙),0.0,2.0774834065632755,2.0998068695120553,0.27272727272727276,0.7978672281743067,-0.20988880932373993,公众企业,2004-05-11,1994-07-11
600115,2024,0.04808894461191409,0.2142857142857143,0.4005404004487785,0.0,0.24999999999999997,0.8974666666666667,2.1018036453540936,135.0260635298011,28.00167434072834,0.007944915254237298,0.001075991930060526,1.0,0.0,13.821643436098585,0.0,0.0,0.0,2025-03-28,标准无保留意见,"郭静,季宇亭",德勤华永会计师事务所(特殊普通合伙),-1.0,2.07866142557694,2.1010099912144518,0.45454545454545453,1.132872288587488,-0.2748978845168559,中央国有企业,1997-11-05,1995-04-14
600116,2024,0.0019982663657309666,0.6428571428571428,0.4005056109152665,2.0,0.20833333333333334,0.68,-0.2259281492173949,8.897070958693732,0.6101297614064463,0.0,0.002286482851378618,1.0,6.100161522370408,1.7374534935984876,4.006516907640659,0.4583915896885265,0.23404099827293348,2025-04-23,标准无保留意见,"李洪仪,张玥芳",大华会计师事务所(特殊普通合伙),0.0,2.0769981559542336,2.0994245613576576,0.5,1.0841958752168617,-0.22512788943661266,中央国有企业,1997-08-04,1993-05-08
600117,2024,0.0,0.3571428571428571,0.400486614999641,0.0,0.24999999999999997,1.0,0.931812138082634,-0.18231042493541336,0.8525742988698201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-04-24,标准无保留意见,"王建华,刘任武",政旦志远(深圳)会计师事务所(特殊普通合伙),0.0,2.0771114339191428,2.0996223904105493,0.27272727272727276,0.7978672281743067,-0.27495863740717463,民营企业,1997-10-15,1997-10-08
600118,2024,3.175585160372931e-05,0.4285714285714285,0.40050973914605337,2.0,0.24999999999999997,0.5757333333333334,0.8674932332326342,-0.1733064261553192,0.5394725826705734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.24967169600179,2025-04-10,标准无保留意见,"张帆,黄新玉",立信会计师事务所(特殊普通合伙),0.0,2.077056701585079,2.0995097198687374,0.27272727272727276,0.9316940995588037,-0.2744640229668017,中央国有企业,1997-09-08,1997-08-21
600119,2024,0.0,0.2142857142857143,0.40051608763661367,2.0,0.125,0.7575999999999986,-0.10647875449596518,-0.07203441149246499,-0.4470489744663039,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-04-10,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.3636363636363636,1.0841958752168617,-0.27495863740717463,地方国有企业,1998-01-15,1997-11-28
600120,2024,0.0,0.3571428571428571,0.400486614999641,2.0,0.125,0.6666666666666666,-0.4219476687602574,-0.1463658006516735,-0.07065717873587275,0.0,0.0,1.0,1.0883959857719083,-0.8058773705356694,-0.3846923253897171,-0.6403976018074677,-0.6591637972212165,2025-04-23,标准无保留意见,"吴美芬,陶文女",立信会计师事务所(特殊普通合伙),0.0,2.0769353299141615,2.0993592002229544,0.3181818181818182,0.7978672281743067,-0.2748925763097725,地方国有企业,1997-12-01,1994-10-26
600121,2024,9.644369746317792e-05,0.3571428571428571,0.400486614999641,2.0,0.29166666666666663,0.7460000000000001,0.47545419414690915,3.5356585701213934,4.1848472164085395,0.0,0.0,1.0,3.933405121053515,0.6092328152392366,1.811689602566021,-0.7603521979833161,-0.6022559212843812,2025-03-27,标准无保留意见,"吴可方,李汉",立信会计师事务所(特殊普通合伙),0.0,2.075934204227157,2.0987425876257597,0.27272727272727276,0.7978672281743067,-0.27342447351023635,地方国有企业,1998-01-07,1996-01-08
600123,2024,0.04808894461191409,0.3571428571428571,0.400486614999641,2.0,0.4583333333333333,0.9047999999999999,0.9379377480683494,2.193240272833195,5.805943909585601,0.007944915254237298,0.001075991930060526,0.0,2.4107434442218234,3.1752675778230515,3.7297708048077163,-0.3136638447978854,-0.639562950517661,2025-03-27,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.27272727272727276,0.7978672281743067,0.0,地方国有企业,1998-12-17,1998-12-08
600125,2024,0.04808894461191409,0.3571428571428571,0.400486614999641,2.0,0.29166666666666663,0.8974666666666667,1.0757639727469253,8.665281252380428,0.22771033905399748,0.007944915254237298,0.001075991930060526,1.0,0.00731705164302646,0.5583096113130313,0.39111095227352394,-0.5487736089184599,-0.5474050400399201,2025-03-27,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.3636363636363636,0.7978672281743067,0.0,中央国有企业,1998-05-11,1993-02-16
600126,2024,0.0,0.3571428571428571,0.400486614999641,0.0,0.16666666666666666,0.7500000000000001,0.3039371145469039,1.5936665870595372,0.666722478024278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-04-10,标准无保留意见,"胡超,吴美芬",立信会计师事务所(特殊普通合伙),0.0,2.077508917818703,2.0998540270249837,0.2272727272727273,0.7978672281743067,-0.27495863740717463,地方国有企业,1998-03-11,1998-02-26
600127,2024,0.0,0.2142857142857143,0.40051608763661367,0.0,0.49999999999999994,0.8181333333333333,-0.10647875449596518,0.3516561925574411,-0.007701967350355797,0.0,0.0,1.0,13.133242716047203,4.714567538964502,12.709547752162736,63.36228181625579,64.9331715320792,2025-03-27,标准无保留意见,"朱伟光,陈智辉",大信会计师事务所(特殊普通合伙),0.0,2.0758635612084433,2.098490087827836,0.27272727272727276,0.7978672281743067,-0.27495863740717463,地方国有企业,1998-05-06,1998-04-27
600128,2024,0.0,0.14285714285714285,0.40052686146094174,1.0,0.16666666666666666,0.4,-0.032971434667391185,3.8084081518643065,-0.26755964838844704,0.0,0.0,1.0,-0.10300360998084743,-0.6171764339312144,-0.5209380451510736,-0.09983794477162393,0.8081523793231244,2025-03-27,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.09090909090909088,0.7978672281743067,-0.274651804627787,地方国有企业,1997-09-01,1994-06-30
600129,2024,9.409141215919796e-06,0.6428571428571428,0.4005056109152665,2.0,0.29166666666666663,0.6190666666666668,0.9716286029897786,2.873071978307745,3.490330682293847,0.0,0.0,1.0,3.7697732508362973,0.6777862206747779,1.827546755953245,8.796197954654762,16.397147759911828,2025-03-26,标准无保留意见,"金敬玉,梁正勇",天健会计师事务所(特殊普通合伙),0.0,2.0777902802020916,2.1002158193585285,0.5,1.0203168072979945,-0.27488653170401856,中央国有企业,1997-11-18,1993-12-28
600130,2024,0.0,0.2142857142857143,0.40051608763661367,0.0,0.125,0.9047999999999999,1.4310493519183622,-0.14909965492030733,-0.3646714106320636,0.0,0.0,1.0,-8.364502149218428,80.98084709250308,0.9169737568042668,14.145618530310268,22.410531713118367,2025-03-26,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.13636363636363635,0.7978672281743067,-0.27495863740717463,民营企业,2000-07-06,1995-07-27
600131,2024,0.0003105016601253533,0.5,0.4004989573076194,2.0,0.24999999999999997,0.7530666666666667,-0.6118415783174067,-0.0796767515198879,-0.09510255336961071,0.00011770244821092294,0.0,1.0,-0.2411979134487242,-0.055166008379360115,-0.14408852415808057,-0.056965786904252635,-0.10256041478623072,2025-04-23,标准无保留意见,"张洋,党李娜",中兴华会计师事务所(特殊普通合伙),0.0,2.0766284388730063,2.099277722869588,0.3636363636363636,0.9316940995588037,-0.2689447149311765,中央国有企业,1998-04-02,1993-12-31
600132,2024,0.0,0.3571428571428571,0.400486614999641,0.0,0.08333333333333334,0.7949333333333334,0.3682560193969059,0.14866854504707344,1.7791544579321892,0.0,0.0,1.0,-0.1267200367176542,-0.7224514671042389,-0.6048537291963096,-0.8013699825161962,-0.30519339428496006,2025-04-01,标准无保留意见,"赵兴明,向晴",天健会计师事务所(特殊普通合伙),0.0,2.0776548300938606,2.1002824971293017,0.2272727272727273,0.7978672281743067,-0.2749571032432777,外资企业,1997-10-30,1993-12-23
600133,2024,0.0,0.3571428571428571,0.400486614999641,0.0,0.24999999999999997,0.5333333333333333,-0.5842763333816906,0.8123747220638311,-0.029133528673084972,0.0,0.0,1.0,0.8133225063329126,-0.2603009478262792,-0.0006397183809586939,-0.6471790431332279,-0.5949762819114963,2025-04-01,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.3636363636363636,0.7978672281743067,-0.27495863740717463,地方国有企业,1998-02-12,1993-03-19
600135,2024,0.0,0.3571428571428571,0.400486614999641,0.0,0.29166666666666663,0.8666666666666668,0.8552420132612033,-0.16856120959866536,0.37572205943909587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-03-26,标准无保留意见,"禹正凡,于海亭",立信会计师事务所(特殊普通合伙),0.0,2.0764284103434343,2.0990051797758236,0.2272727272727273,0.7978672281743067,-0.27495863740717463,中央国有企业,1998-01-22,1998-01-16
600136,2024,0.0,0.3571428571428571,0.400486614999641,0.0,0.125,0.6410666666666667,-1.3040355067031388,0.0,-0.26387609878610296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-03-27,标准无保留意见,"廖利华,彭聪",中审众环会计师事务所(特殊普通合伙),0.0,2.0779641993270257,2.1003530246282107,0.5,1.0841958752168617,-0.27495863740717463,地方国有企业,1998-03-03,1992-10-30
600137,2024,0.0,0.2142857142857143,0.40051608763661367,0.0,0.125,0.5556000000000001,0.3039371145469039,0.0,-0.40284637923817496,0.0,0.0,0.0,-1.2625047441679844,-0.4574134770522661,-0.7055468318974667,0.8862033819809739,0.753415648462233,2025-03-27,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.13636363636363635,0.7978672281743067,-0.27495863740717463,民营企业,1998-04-16,1996-12-26
600138,2024,0.0,0.5,0.4004989573076194,0.0,0.125,0.6190666666666668,0.25799503965404597,0.010195736092942678,1.5226454583507745,0.0,0.0,1.0,4.111282734759084,0.05447121035129657,1.2637475792779491,-0.2454817280943369,0.32243242413816237,2025-04-02,标准无保留意见,"徐继凯,苏建国",立信会计师事务所(特殊普通合伙),0.0,2.0776024164210813,2.0999867822753178,0.3636363636363636,0.9316940995588037,-0.27495863740717463,中央国有企业,1997-12-03,1997-11-26
600141,2024,0.0023017111699443803,0.6428571428571428,0.40053074381140175,2.0,0.41666666666666663,0.7084,0.42951211925404903,-0.05951057387723819,4.21029719547928,0.0002354048964218459,0.00013449899125756576,1.0,1.4389348349912163,1.1439956975049952,1.4008492350853363,-0.7550401392489897,-0.7290878900331954,2025-03-29,标准无保留意见,"王明璀,夏才渠",中审众环会计师事务所(特殊普通合伙),0.0,2.0774152801081573,2.0998068695120553,0.5454545454545454,1.2029428770405866,-0.2362969247807419,地方国有企业,1999-06-16,1994-08-17
600143,2024,0.005402023200589952,0.5,0.4004989573076194,2.0,0.3333333333333333,0.8333333333333334,-0.881368417688841,2.426645665820654,3.862704060276266,0.0002354048964218459,0.0002689979825151315,1.0,23.007361183438224,2.1105098946043928,12.584759781727374,2.282226066417438,-0.29628249368734794,2025-04-18,标准无保留意见,"吴梓豪,赵亮",中审众环会计师事务所(特殊普通合伙),0.0,2.0774152801081573,2.0999075596350116,0.5454545454545454,1.0203168072979945,12.538384504551894,民营企业,2004-06-23,1993-05-26
600148,2024,0.0,0.3571428571428571,0.400486614999641,0.0,0.20833333333333334,0.9333333333333335,0.4570773641897651,0.0,-0.28865634156550857,0.0,0.0,1.0,-3.7557393399648724,13.020920941654284,4.485405084242244,15.903046020809292,0.0,2025-04-17,标准无保留意见,"安行,李强",立信会计师事务所(特殊普通合伙),0.0,2.073623436446127,2.0966765981134605,0.3181818181818182,0.9316940995588037,-0.27495863740717463,中央国有企业,1998-05-20,1998-05-07
600149,2024,0.0,0.2142857142857143,0.40051608763661367,0.0,0.08333333333333334,0.0769333333333333,-1.1876489169745634,38.41064626085095,-0.4771871075763918,0.0,0.0,0.0,0.1887958198363595,-0.5284476218388636,-0.3804037105453023,-0.7602519768556234,-0.6159419137424487,2025-04-24,标准无保留意见,"聂文华,王宇瑛",众华会计师事务所(特殊普通合伙),0.0,2.0758635612084433,2.0987044229987517,0.13636363636363635,0.7978672281743067,-0.27495863740717463,地方国有企业,1999-10-14,1993-08-17
600150,2024,0.0,0.5714285714285714,0.40051363055635897,3.0,0.08333333333333334,0.7777333333333333,2.0282963255255217,1.7450055801562698,4.499958141481792,0.0,0.0,1.0,-3.435413117734804,0.7829132212782494,-0.7026287868804127,0.2581693236328999,0.2799250476220598,2025-04-24,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.5,1.0203168072979945,-0.27495863740717463,中央国有企业,1998-05-20,1998-05-12
600151,2024,0.0,0.3571428571428571,0.400486614999641,2.0,0.16666666666666666,0.9393333333333335,0.1171060099826134,1.063169110031617,0.0632900795311846,0.0,0.0,1.0,0.0,69.05081874545982,0.0,0.0,0.0,2025-03-07,标准无保留意见,"曹博,王鹏,孙璐",天健会计师事务所(特殊普通合伙),0.0,2.0766640415382596,2.0993971762454167,0.3181818181818182,0.9316940995588037,-0.27495863740717463,中央国有企业,1998-06-05,1998-05-28
600152,2024,0.000599832752514887,0.3571428571428571,0.400486614999641,2.0,0.08333333333333334,0.8333333333333334,-0.3668171788888275,1.3349675339629345,0.24512348262871494,0.0003531073446327688,0.0004034969737726973,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-11,标准无保留意见,"孙承芳,高宇迪",浙江天平会计师事务所(特殊普通合伙),0.0,2.0767945250988027,2.0991638385394857,0.2272727272727273,0.7978672281743067,-0.27081639488544124,民营企业,1998-06-09,1993-07-28
600153,2024,0.002257017749168761,0.3571428571428571,0.400486614999641,0.0,0.24999999999999997,0.7037333333333334,-0.4188848637674008,45.27938171579431,15.361741314357472,0.0002354048964218459,0.0002689979825151315,1.0,3.4134707891647618,-0.9899009554666705,-0.03673913383382088,-1.111401536447135,-0.8801973541644976,2025-04-11,标准无保留意见,"陈芳,陈丽红,黄茹萍",容诚会计师事务所(特殊普通合伙),0.0,2.0786765712992867,2.101037225053537,0.2272727272727273,0.7978672281743067,-0.18819083783820106,地方国有企业,1998-06-16,1998-06-10
600155,2024,1.058528386790977e-05,0.3571428571428571,0.400486614999641,2.0,0.125,0.9298666666666654,1.2442182473540717,-0.17044642655868245,1.5641691084135623,0.0,0.0,1.0,0.0,0.0,0.0,9.683853469593014,7.8615414237118895,2025-04-11,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.2272727272727273,0.7978672281743067,-0.274651804627787,公众企业,1998-09-18,1998-07-21
600156,2024,0.0,0.2142857142857143,0.4005333698041704,0.0,0.125,0.7142666666666654,0.6439084687540556,2.250094884476671,-0.31745500209292593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-04-08,标准无保留意见,"周忠华,张琪",众华会计师事务所(特殊普通合伙),0.0,2.0749584764561613,2.0975321349950016,0.18181818181818182,0.9316940995588037,-0.27495863740717463,地方国有企业,1998-05-27,1998-05-19
600157,2024,0.21543404956500364,0.2857142857142857,0.40050273065845815,0.0,0.29166666666666663,0.8596,1.5811267965683669,0.6048810943436689,3.9477605692758475,0.21362994350282513,0.0002689979825151315,1.0,7.122659911559883,0.1445657422788775,2.304469317417807,-0.6072402269829642,-0.4082676053085732,2025-04-08,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.2272727272727273,0.7978672281743067,62.18145318888546,民营企业,1998-05-13,1989-04-30
600158,2024,0.04808894461191409,0.3571428571428571,0.400486614999641,2.0,0.20833333333333334,0.6190666666666668,0.30087430955404726,-0.053198028175491685,-0.031142737547090835,0.007944915254237298,0.001075991930060526,1.0,-1.5635277191805614,0.08903442771981455,-0.4458265299968508,0.16534339280775578,3.075781607233474,2025-04-08,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.2272727272727273,0.7978672281743067,0.0,中央国有企业,1998-03-27,1998-03-13
600159,2024,3.646042221168921e-05,0.2857142857142857,0.40050273065845815,0.0,0.29166666666666663,0.7460000000000001,0.21205296476118804,-0.18139711965672684,-0.4159062369192131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-04-18,标准无保留意见,"郑志刚,裴士宇",北京德皓国际会计师事务所(特殊普通合伙),0.0,2.0758635612084433,2.098490087827836,0.3181818181818182,0.7978672281743067,-0.2743756551263381,地方国有企业,1998-05-26,1998-05-08
600160,2024,5.645484729551877e-05,0.5714285714285714,0.400486614999641,0.0,0.29166666666666663,0.9333333333333335,0.9011840881540635,5.265794552581135,2.297530347425701,0.0,0.0,1.0,0.10569564948762852,0.30051089143661425,0.22914962575134512,-0.18530860146321892,-0.10485260775620762,2025-04-23,标准无保留意见,"陈芳,王旭,胡成",容诚会计师事务所(特殊普通合伙),0.0,2.0776024164210813,2.099935047288239,0.3636363636363636,0.9316940995588037,-0.2729654516722724,地方国有企业,1998-06-26,1998-06-17
600161,2024,9.644369746317792e-05,0.2142857142857143,0.40051608763661367,0.0,0.16666666666666666,0.6666666666666666,0.7051645686112009,-0.1510711554038052,1.2557555462536627,0.0,0.0,1.0,-0.15623538134284298,-0.8287340767990589,-0.6904276776480524,-0.5892671250945256,-0.3460899972311787,2025-03-27,标准无保留意见,"蒋贵成,王书勤",天健会计师事务所(特殊普通合伙),0.0,2.0778750408097517,2.10030070376392,0.2272727272727273,0.7978672281743067,-0.2700842151656274,中央国有企业,1998-06-16,1998-06-08
600162,2024,0.0020417836438545956,0.2857142857142857,0.40050273065845815,1.0,0.125,0.48719999999999997,-0.008468994724533918,6.85851610593806,0.35730431142737545,0.0,0.0,0.0,277.2490975047883,0.9628945620116194,106.61775263180232,0.0,2.227921899181702,2025-04-17,标准无保留意见,"蔡建斌,周小珠",德勤华永会计师事务所(特殊普通合伙),-1.0,2.0778180023617505,2.1002434571202464,0.18181818181818182,0.7978672281743067,-0.1879140133046375,民营企业,1998-06-09,1994-01-30
600163,2024,1.764213977984962e-05,0.3571428571428571,0.400486614999641,0.0,0.16666666666666666,0.5789333333333334,0.06503832510404006,-0.023641104690702953,-0.3660108832147342,0.0,0.0,0.0,0.9644562521514249,0.16585616845151346,0.3967433331025222,-0.6812938479791812,-0.6318316266476608,2025-04-17,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.3181818181818182,0.7978672281743067,-0.274527537352135,地方国有企业,1998-06-02,1998-05-26
600165,2024,0.0,0.2142857142857143,0.40051608763661367,0.0,0.125,0.7037333333333334,-0.35150315392454223,0.10307762019154054,-0.23909585600669736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-03-14,带有解释性说明的无保留意见,"梁建勋,钟涛",信永中和会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.099277722869588,0.27272727272727276,1.0841958752168617,-0.27495863740717463,民营企业,1998-05-29,1998-05-14
